BDX,MAIL BONDED SERVICES INTERNATIONAL LIMITED T/A BONDED EXCURSIONS
BEA,BELLAGIO AIRLINES
BEC,STATE AIR COMPANY BERKUT
BEE,FLYBE LIMITED
BEF,"BALEAR EXPRESS, S.L."
BEG,BULGARIAN EAGLE
BEK,BERKHUT AIR
BEL,BRUSSELS AIRLINES
BEM,SERVICIO AUTONOMO DE LA FUERZA AEREA VENEZOLANA (SAFAV)
BEN,"SCHWEITZER ENGINEERING LABORATORIES, INC."
BER,FLY AIR41 AIRWAYS D.O.O.
BES,BEES AIRLINES
BET,BETA - BRAZILIAN EXPRESS TRANSPORTES AEREOS LTDA
BEU,BATELEUR AIR CHARTER SERVICES CC
BEV,BELLAVIA LTD
BEY,"BESTFLY, S.L."
BEZ,"KINGFISHER AIR SERVICES (SAN JUAN, PR)"
BFA,PRESIDENCE DU FASO
BFC,"BASLER FLIGHT SERVICE, INC. (OSHKOSH, WI)"
BFD,"BERTELSMANN AG, GUETERSLOH"
BFF,AIR NUNAVUT
BFG,BRIGHT FLIGHT LTD.
BFK,"INNER MONGOLIA NORTHERN EXPRESS GENERAL AVIATION CO., LTD"
BFL,BUFFALO AIRWAYS LTD.
BFM,"BEIJING PANAM INTERNATIONAL AVIATION ACADEMY CO., LTD"
BFN,COMPAGNIE NATIONALE NAGANAGANI
BFO,BAKHTAR AFGHAN AIRLINES
BFR,BURKINA AIRLINES
BFS,BAA TRAINING
BFT,BORDER AIR TRAINING
BFW,VIP AIR TRANSPORT
BFX,FLY AWAY GMBH & CO. KG
BFY,BESTFLY AIRCRAFT MANAGEMENT ARUBA
BGA,AIRBUS TRANSPORT INTERNATIONAL (ATI)
BGB,BIG BEND COMMUNITY COLLEGE
BGC,"GOOD JET CO., LTD"
BGE,AEROBRIDGE
BGF,SPECIAL PURPOSE AVIATION OPERATOR-SAO
BGG,"AERO BG, S.A. DE C.V."
BGH,BH AIR
BGI,BRITISH GULF INTERNATIONAL CO. LTD
BGL,BINANI GLOBAL AIR SERVICES LIMITED
BGN,"AIR INTER TRANSPORT CO., LTD."
BGR,BRIDGER AEROSPACE
BGS,SUN AIR BULGARIA
BGX,"BIGAS GRUP, S.L."
BGY,BINGO AIRWAYS SP. Z.O.O.
BHA,BUDDHA AIR PVT. LTD
BHC,"AEROTAXIS DE LA BAHIA, S.A. DE C.V."
BHD,"BANGKOK HELICOPTER SERVICES CO., LTD"
BHH,BH HELI LTD
BHI,BALKH AIRLINES
BHK,BLU HALKIN LTD
BHL,BRISTOW HELICOPTERS GROUP LTD.
BHM,BULGARIA HELI MED SERVICE EAD
BHN,BRISTOW HELICOPTERS (NIG) LIMITED
BHO,BHOJA AIRLINES
BHR,"BIGHORN AIRWAYS, INC. (SHERIDAN, WY)"
BHS,BAHAMAS AIR HOLDINGS LTD.
BHZ,BHS AVIATION AG
BIA,BOHLKE INTERNATIONAL AIRWAYS
BIB,MICHELIN AIR SERVICES
BIC,"ALPHALAND AVIATION, INC."
BIG,"BIG ISLAND AIR, INC. (KAILUA - KONA, HI)"
BIH,BRITISH INTERNATIONAL
BIK,AVIO BRAVO
BIL,BILLUND AIR CENTER A/S
BIN,"BOISE INTERAGENCY FIRE CENTER (BOISE, ID)"
BIO,BIOFLIGHT A/S
BIR,"BIRD LEASING, INC. (NORTH ANDOVER, MA)"
BIT,"NORTHEAST AVIATION, INC. (LANSING, IL)"
BIV,AVIASERVICE
BIX,BRAATHENS INTERNATIONAL AIRWAYS AB
BIZ,BIZJET DE MEXICO S.A. DE C.V.
BJA,"BAJA AIR, S.A. DE C.V."
BJC,BALTIC JET AIRCOMPANY
BJF,BAJA FLY S. DE R.L. DE C.V.
BJK,"ATLANTIC AIRLINES (ORLANDO, FL)"
BJN,"BEIJING AIRLINES CO., LTD"
BJQ,BLUE JET AIRWAYS KG
BJS,"BUSINESS JET SOLUTIONS (DALLAS, TX)"
BJT,"ACM AVIATION, INC. (SAN JOSE, CA)"
BJU,AEROJET AIRLINES
BJV,"BEIJING VISTAJET AVIATION CO., LTD"
BJX,BLUE JET AIRWAYS LIMITED
BKA,"BANKAIR, INC. (WEST COLUMBIA, SC)"
BKB,"STATE OF WEST VIRGINIA, AVIATION DIVISION (CHARLESTON, WV)"
BKE,"AIRBROCK MANAGEMENT & CHARTER SERVICES, INC."
BKF,BF-LENTO OY
BKH,BARKSTON HEATH FTU (MIL)
BKJ,"BARKEN INTERNATIONAL, INC. (SALT LAKE CITY, UT)"
BKK,BLINK LTD
BKL,AIRCOMPANY BARCOL
BKM,"ADVISORS AVIATION (ST. LOUIS, MO)"
BKN,SAINT LOUIS UNIVERSITY
BKO,BRIKO AIR SERVICE LTD
BKP,BANGKOK AIRWAYS
BKR,"CIVIL AIR PATROL, SOUTH CAROLINA WING (COLUMBIA, SC)"
BKS,"ATLANTIC COAST AIRCRAFT SERVICES (READING, PA)"
BKT,TAB CHARTERS (PTY) LTD
BKY,BLUESKY AIRWAYS
BLA,BLUE AIR AVIATION S.A.
BLB,BLUE BIRD AVIATION CO. LTD
BLC,BELLESAVIA
BLD,BOURNEMOUTH COMMERCIAL FLIGHT TRAINING CENTRE
BLE,"EXECUTIVE AIR SERVICES, LLC (MIAMI, FL)"
BLG,BELGAVIA (SOCIETE DE HANDLING)
BLH,"BLUE HORIZON TRAVEL CLUB (CINCINNATI, OH)"
BLI,"THYSSEN KRUPP AG, DUESSELDORF"
BLK,USAC AIRWAYS 695 LLC
BLL,BALTIC AIRLINES
BLM,"HELICOPTEROS PERSONALES, S.A."
BLN,BELTON PARK 59 (PTY) T/A BELTON AIR
BLO,VC BELOGORIE
BLP,BLIMP S.L
BLR,METROPOLITAN AVIATION
BLS,BEARSKIN LAKE AIR SERVICE LIMITED
BLT,AIR ET COMPAGNIE
BLU,"SOLUTIONS AIR CHARTER, LLC (ZIONSVILLE, IN)"
BLV,BELL-VIEW AIRLINES LIMITED
BLX,TUIFLY NORDIC AB
BLY,BLUE RIDGE AERO SERVICES
BLZ,"AERO BARLOZ, S.A. DE C.V."
BMA,BERMUDAIR
BMD,BRITISH MEDICAL CHARTER
BME,BRIGGS MARINE ENVIRONMENTAL SERVICES LTD
BMG,IMAGE AIR CHARTER LTD
BMJ,"BEMIDJI AIRLINES (BEMIDJI, MN)"
BML,BISMILLAH AIRLINES LTD
BMP,"BUNDLED AERIAL MAPPING ASSTS, LLC (HUNTSVILLE, AL)"
BMR,BRITISH MIDLAND REGIONAL LTD
BMT,"BAHAMAS HABITAT (CARY, NC)"
BMW,"BMW FLUGDIENST, MUENCHEN-FLUGHAFEN"
BMX,BANCO DE MEXICO
BNA,"BUN AIR CORPORATION (BEDFORD, PA)"
BNB,"BEYOND GENERAL AVIATION CO., LTD."
BNC,"SUNDANCE AIR, INCORPORATED (DENVER, CO)"
BND,BOND OFFSHORE HELICOPTERS LTD
BNF,BRISTOL FLIGHT TRAINING CENTRE LTD
BNG,BN GROUP LIMITED
BNH,"GUANGZHOU BAONENG BUSINESS AVIATION CO., LTD."
BNI,BARTOLINI AIR REGIONAL
BNJ,ASL
BNL,BERNIQ AIRWAYS
BNM,MELITAIR
BNO,BABCOCK SCANDINAVIAN AIRAMBULANCE AS
BNS,"VALLEY NATIONAL CORP. D/B/A BANCSTAR (PHOENIX, AZ)"
BNT,BENTIU AIR TRANSPORT
BNV,BENANE AVIATION CORPORATION
BNX,I.A.A.C.A. (L.A.I.)
BNY,NORFOLK ISLAND AIRLINES
BNZ,BONZA AVIATION PTY LTD
BOA,BONIAIR
BOC,"AEROBONA, S.A. DE C.V."
BOD,BOND AIR SERVICES LTD.
BOE,"BOEING COMMERCIAL AIRPLANE GROUP (SEATTLE, WA)"
BOF,BORNFLY APS
BOG,LIVE OAK BANKING COMPANY
BOH,AIR BOHEMIA A.S.
BOL,TRANSPORTES AEREOS BOLIVIANOS (TAB)
BOM,HAUTE AVIATION GMBH
BON,B&H AIRLINES
BOO,BOOKAJET LTD
BOR,BOLIDOR S.A.
BOS,OPENSKIES
BOT,"AIR BOTSWANA (PTY.), LTD."
BOV,BOLIVIANA DE AVIACION
BOX,"AEROLOGIC GMBH, LEIPZIG"
BPA,BLUE PANORAMA AIRLINES SPA
BPC,BRASPRESS AIR CARGO TRANSPORTES AEREOS
BPH,PHOENIX HELICOPTER ACADEMY
BPO,"BUNDEPOLIZEI-FLIEGERGRUPPE, ST. AUGUSTIN"
BPS,BUDAPEST AIRCRAFT SERVICE LTD
BPT,BONUS AVIATION
BPX,"PHOENIX EAST AVIATION, LLC."
BQA,AXIS AVIATION SWITZERLAND AG
BQB,AXIS AVIATION AUSTRIA GMBH
BRA,AVIATSIYA STATE AVIATION EMERGENCY RESCUE AGENCY
BRB,BRA-TRANSPORTES AEREOS LTDA.
BRC,BREEZE AVIATION
BRD,BRIDGES AIR CARGO
BRE,BREEZE LTD
BRF,AIR BRAVO
BRG,"BERING AIR, INC. (NOME, AK)"
BRH,STAR AIR CARGO (PTY) LTD
BRI,BARRICK
BRJ,BAIRLINE FLUGGESELLSCHAFT MBH & CO.KG
BRK,HEAVY AIRLIFT WING
BRL,TOPBRASS AVIATION
BRM,"TOP HELICOPTEROS, S.L."
BRN,"ECLIPSE AIRLINES, INC. D/B/A BRANSON AIRLINES, INC. (CHANTILLY, VA)"
BRO,2 EXCEL AVIATION LTD
BRP,"AIRPORT BRATSK, JSC"
BRQ,EL-BURAQ AIR TRANSPORT INC.
BRR,"MOUNTAIN AIR SERVICE, INC (BIG BEAR CITY, CA)"
BRS,BRAZILIAN AIR FORCE
BRT,BRITISH INTERNATIONAL HELICOPTER SERVICES LIMITED
BRU,BELAVIA
BRX,BRAATHENS REGIONAL AIRWAYS AB
BRY,BURUNDAYAVIA JSC
BRZ,BRAVO AIR LTD
BSA,AIR BISSAU INTERNATIONAL LDA
BSC,AEROSTAN
BSD,"BLUE STAR AIRLINES, S.A. DE C.V."
BSF,BLUE SKY AIRWAYS JOINT STOCK COMPANY
BSG,BLUE SQUARE AVIATION GROUP MALTA LTD
BSH,"BEIJING CAPITAL AIRLINES HELICOPTER GENERAL AVIATION SERVICES CO., LTD"
BSJ,SKYBUS JET LTD
BSK,"MIAMI AIR INTERNATIONAL, INC. (MIAMI, FL)"
BSL,AIR BRASIL LINHAS AEREAS LTDA
BSO,AEROCLUB BARCELONA-SABADELL
BST,LONE STAR AVIATORS
BSV,BLUE STAR AVIATION C.A
BSX,BASSAKA AIR LTD.
BSY,"BIG SKY AIRLINES (BILLINGS, MT)"
BTA,BELCANTO AIRLINES
BTB,AIR NATIONAL GUARDS 158 FIGHTER WING
BTC,B2C AIRWAYS
BTH,BALTIJAS HELICOPTERS
BTI,AIR BALTIC CORPORATION JSC
BTK,PT. BATIK AIR INDONESIA
BTL,"BALTIA AIR LINES, INC. (JAMAICA, NY)"
BTM,BLUE TEAM FLIGHT SCHOOL
BTN,BHUTAN AIRLINE
BTP,KINGCRETE ASSOCIATES
BTQ,BOUTIQUE AIR
BTU,ROLLS ROYCE LTD. (BRISTOL ENGINE DIVISION)
BTX,VOLKSWAGEN AIRSERVICE GMBH
BTZ,"BRISTOW US, LLC (NEW IBERIA, LA)"
BUC,EUROPEAN AIR CHARTER
BUF,BUFF AIR SERVICES
BUG,INNOVATION FIRST
BUR,S.C. AIR BUCHAREST TRANSPORT AERIAN S.R.L.
BUT,BUTLERS AVIATION
BUY,FREEDOM II BERMUDA LIMITED
BVA,"BUFFALO AIRWAYS (WACO, TX)"
BVG,"BVG VIAJES, S.A. DE C.V."
BVI,BV AIRWAYS INC.
BVL,BUL AIR LTD.
BVN,"BARON AVIATION SERVICES, INC. (VICHY, MO)"
BVR,"ACM AIR CHARTER GMBH, RHEINMUENSTER"
BVT,BERJAYA AIR SDN BHD
BWA,CARIBBEAN AIRLINES LIMITED
BWD,BLUEWEST HELICOPTERS-GREENLAND APS
BWI,BLUE WING AIRLINES N.V.
BWJ,HK BELLAWINGS JET LIMITED
BWK,ALTER AEROSERVICIOS S.A. DE C.V.
BWM,BEIRUT WINGS S.A.L
BWS,BASS AIRWAYS CC
BWY,FLEET REQUIREMENTS AIR DIRECTION UNIT
BXA,BAHRAIN EXECUTIVE AIR SERVICES CO. (BEXAIR)
BXH,BAR XH AIR INC.
BXJ,"BRIXTEL GROUP, INC. (RESTON, VA)"
BXR,"REDDING AERO ENTERPRISES, INC. (REDDING, CA)"
BXX,BADLANDS AVIATION
BYA,"BERRY AVIATION, INC. (SAN MARCOS, TX)"
BYB,SPOT JET SERVICES
BYC,CAMBODIA BAYON AIRLINES
BYD,BEOND-SIMDI OPERATIONS PRIVATE LTD.
BYF,SAN CARLOS FLIGHT CENTER
BYG,"BYGONE AVIATION, LLC (GUYMON, OK)"
BYS,JOINT STOCK COMPANY AVIACOMPANY BYSKY
BZA,AEROLINEAS BONANZA S.A. DE C.V.
BZE,ZENITH AVIATION LTD
BZP,JUBILEE AVIATION SUPPORT SERVICES LTD
BZQ,SENECA COLLEGE
BZR,AIRBIZ AVIATION SERVICES WORLDWIDE
BZS,"AERO BINIZA, S.A. DE C.V."
BZY,"FRESH AIR AVIATION (CHARLEVOIX, MI)"
BZZ,BUTANE BUZZARD AVIATION CORPORATION
CAA,CIVIL AVIATION AUTHORITY OF THE CZECH REPUBLIC
CAB,"CHESAPEAKE AIR SERVICE (PASADENA, MD)"
CAC,"CONQUEST AIRLINES (BEAUMONT, TX)"
CAD,"CARDIG AIR, PT."
CAE,CENTRAFRIQUE AIR EXPRESS
CAG,CLUB ACROBATICO MEDITERRANEO
CAH,E S AIR
CAI,TURISTIK HAVA TASIMACILIK A.S.
CAJ,AIR CARAIBES ATLANTIQUE
CAK,SOUTHWEST AIRCRAFT CHARTER
CAL,CHINA AIRLINES
CAM,"VILLAGE AVIATION, INC. D/B/A CAMAI-AIR (BETHEL, AK)"
CAN,CONTACT AIR SARL
CAO,"AIR CHINA CARGO CO., LTD"
CAP,"UNITED STATES AIR FORCE AUXILIARY / CIVIL AIR PATROL (RICHMOND, VA)"
CAQ,CERIUM AIR
CAR,INTER RCA
CAS,"CHRISTMAN AIR SYSTEM (WASHINGTON, PA)"
CAT,COPENHAGEN AIRTAXI A/S
CAU,"CANARIAS AERONAUTICA, S.L."
CAV,CALM AIR
CAW,COMAIR LTD
CAX,CONSORCIO AEREO DE XALAPA
CAY,CAYMAN AIRWAYS LTD.
CAZ,CAT AVIATION AG
CBA,AIR NAVIGATION SERVICES OF THE CZECH REPUBLIC
CBB,CARGO B AIRLINES N.V./S.A.
CBC,"LONGHORN AVIATION, LLC"
CBD,"LOCKHEED MARTIN AERONAUTICS (FORT WORTH, TX)"
CBF,CASCADIA AIRWAYS INC
CBG,GUANGXI BEIBU GULF AIRLINES CO. LTD.
CBH,"CORPORATE EAGLE MANAGEMENT SERVICES, INC. (WATERFORD, MI)"
CBJ,"BEIJING CAPITAL AIRLINES CO., LTD"
CBL,COLOMBE AIRLINE S.A.
CBM,DRAGONFLY AVIATION SERVICES LIMITED
CBN,"SOUTHERN ILLINOIS UNIVERSITY D/B/A FLIGHT SCHOOL (MURPHYSBORO, IL)"
CBO,"AEROTAXI DEL CABO, S.A. DE C.V."
CBR,COBRA AVIATION
CBS,AIR COLUMBUS
CBT,"CATALINA FLYING BOATS, INC. (LONG BEACH, CA)"
CBV,"AEREO CABO, S.A. DE C.V."
CBW,"SUZHOU AVIATION CO., LIMITED"
CBX,COBREX TRANS
CBY,CONINGSBY FTU
CBZ,"NONSTOP AVIATION (BOCA RATON, FL)"
CCA,AIR CHINA
CCB,CARICOM AIRWAYS (BARBADOS) INC.
CCC,"AIR CARGO GLOBAL, S.R.O."
CCD,DALIAN AIRLINES LTD
CCE,CAIRO AIR TRANSPORT COMPANY (CAIRO AVIATION)
CCH,"CHILCHOTA TAXI AEREO, S.A. DE C.V."
CCI,BAA AVIATION LIMITED
CCJ,CAPITAL JET CHARTER CORP.
CCK,CARLISLE AIR CORPORATION
CCL,CAMBODIA AIRLINES
CCM,AIR CORSICA
CCO,"CHINA AIR CARGO CO., LTD"
CCP,"GRAND HOLDINGS, INC. CHAMPION AIR (MANHATTAN BEACH, CA)"
CCQ,"CAPITAL CITY AIR CARRIERS, INC. (PIERRE, SD)"
CCS,"COMAC SHANGHAI AIRCRAFT CUSTOMER SERVICE CO., LTD."
CCT,CONNECT AIR LTD.
CCW,COPTRADE AIR TRANSPORT
CCX,"COLT INTERNATIONAL, INC."
CCY,"CHERRY AIR, INC. (DALLAS, TX)"
CDA,AEROCARDAL
CDC,"ZHEJIANG LOONG AIRLINES CO., LTD"
CDE,COMED GROUP
CDF,"AEROSERVICIOS AOV, S.A. DE C.V."
CDG,SHANDONG AIRLINES
CDL,"SUNBIRD AIRLINES, INC. (CHARLOTTE, NC)"
CDN,CANADIAN HELICOPTERS LIMITED DBA HNZ GLOBAL
CDO,TCHADIA AIRLINES
CDQ,CHODANG UNIVERSITY
CDR,BOMBARDIER MONTREAL
CDS,SPECTREM AIR LTD
CDT,REAL AERO CLUB DE REUS-COSTA DORADA
CDU,"AEROTRANS, JOINT-STOCK COMPANY"
CDV,AIRLINE SKOL
CDX,CEDAR EXECUTIVE
CDY,HELIAVIATION LIMITED
CEA,"CORPORATE EXPRESS AIRLINES (NASHVILLE, TN)"
CEB,CEBU PACIFIC AIR
CEE,"SERVICIOS AEREOS CENTRALES, S.A. DE C.V."
CEF,CZECH AIR FORCE
CEG,CEGA AVIATION LIMITED
CEH,"CENTRAL HELICOPTER SERVICE, LTD"
CEL,CEIBA INTERCONTINENTAL
CEN,CENTRAL AIR TRANSPORT SERVICES
CEO,JET EKSEKUTIF TRAVYA
CEP,"CHIPOLA AVIATION, INC. (MARIANNA, FL)"
CER,"COSMOPOLITAN AIR OPERATIONS, S.A.P.I. DE C.V."
CES,CHINA EASTERN AIRLINES
CET,CENTRAFRICAN AIRLINES
CEU,ASAS LINHAS AEREAS
CEV,CENTRE D'ESSAIS EN VOL
CEW,CENTRAL AIRWAYS
CEY,"AIR CENTURY, S.A."
CEZ,CESSZANI AVIATION
CFA,CHINA FLYING DRAGON AVIATION CO.
CFB,"CHONGQING FOREBASE GENERAL AVIATION CO., LTD"
CFC,CANADIAN ARMED FORCES
CFD,CRANFIELD UNIVERSITY
CFE,BA CITYFLYER LTD
CFF,AEROFAN
CFG,"CONDOR FLUGDIENST GMBH, FRANKFURT (MAIN)"
CFH,CARE FLIGHT (NSW) LIMITED
CFI,FLIGHT INSPECTION CENTER OF THE GENERAL ADMINISTRATION OF CIVIL AVIATION OF CHINA
CFK,CENTRAFRIC'AIR S.A.
CFL,BROMMA AIR MAINTENANCE AB
CFN,CHURCH FENTON FTU
CFR,"CALIFORNIA DEPARTMENT OF FORESTRY AND FIRE PROTECTION (MCCLELLAN, CA)"
CFS,"EMPIRE AIRLINES (HAYDEN LAKE, UT)"
CFT,"JET FREIGHTERS, INC. (PORTLAND, ME)"
CFU,CAA FLYING UNIT
CFV,"AERO CALAFIA, S.A. DE C.V."
CFX,CFA AIR CHARTERS (PTY) LTD
CFZ,CHINA FLIGHT GENERAL AVIATION COMPANY
CGA,"CONGRESSIONAL AIR, LTD (GAITHERSBURG, MD)"
CGB,"COMERCIALIZACION INDUSTRIAL GLOBAL, S.A. DE C.V."
CGC,CAL GULF AVIATION
CGD,"CHARLOTTE, NC AIR NATIONAL GUARD (CHARLOTTE, NC)"
CGE,NELSON AVIATION COLLEGE LTD
CGF,CARGO AIR LTD
CGG,"WALMART AVIATION (ROGERS, AR)"
CGH,"AIR GUILIN CO., LTD."
CGI,BRISTOW IRELAND LIMITED
CGL,CRAFT AVIA CENTER SAPI DE CV
CGM,"TRABAJOS AEREOS Y PUBLICIDAD ANDALUZA, S.L."
CGN,"AIR CHANGAN CO., LTD."
CGO,"CHICAGO AIR, INC. (CHICAGO, IL)"
CGP,CAPITAL AIRCRAFT GROUP
CGR,COMPAGNIA GENERALE RIPRESEAEREE S.P.A.
CGU,CHINGUETTI AIRLINES
CGV,AERO CLUBE DO ALGARVE
CGZ,COLORFUL GUIZHOU AIRLINES CO. LTD.
CHA,"CENTRAL FLYING SERVICE, INC. (LITTLE ROCK, AR)"
CHB,"CHINA WEST AIR CO., LTD"
CHC,CHINA OCEAN HELICOPTER CORP. - COHC
CHD,"223 FLIGHT UNIT, STATE AIRLINE"
CHE,"TOP FLIGHT AIR SERVICE, INC. (TAMPA, FL)"
CHF,"TIANJIN JEPPESEN INTERNATIONAL FLIGHT COLLEGE CO., LTD"
CHG,CHALLENGE AIRLINES (BE) S.A.
CHH,"HAINAN AIRLINES HOLDING CO., LTD."
CHI,"COUGAR HELICOPTES, INC."
CHJ,"STAR JET CO., LTD"
CHK,"FLYING BOAT, INC. D/B/A CHALKS INTERNATIONAL AIRLINES (FT. LAUDERDALE, FL)"
CHL,CRANFIELD HELICOPTERS LTD
CHM,CHEMECH AVIATION (PVT) LIMITED
CHN,"CHANNEL ISLAND AVIATION (OXNARD, CA)"
CHO,CHROME AIR SERVICES LTD
CHQ,"CHAUTAUQUA AIRLINES (JAMESTOWN, NY)"
CHR,"CHAIRMAN AIRMOTIVE II, LLC"
CHS,CHINGGIS AIRWAYS
CHU,"CHURCH AIRCRAFT LTD (DENVER, CO)"
CHV,"AIR CHARTER PROFESSIONALS, INC. (OPA LOCKA, FL)"
CHX,"HUBSCHRAUBER IM LUFTRETTUNGSDIENST, BERLIN"
CHZ,CHALLENGE AIR CARGO LIMITED
CIA,TRANSPORT AUTHORITY
CIC,"SACAICA, C.A."
CIE,CZECH GOVERNMENT FLYING SERVICE
CIG,SIRIUS-AERO
CIJ,C&I CORPORATION
CIL,CIAF LEASING
CIN,SAFFRON AVIATION (PVT) LTD
CIO,IL CIOCCO INTERNATIONAL TRAVEL SERVICE SRL
CIR,"ARCTIC CIRCLE AIR SERVICE, INC. (FAIRBANKS, AK)"
CIS,CAT ISLAND AIR
CIT,"ZANESVILLE AVIATION (ZANESVILLE, OH)"
CIV,CIVIL AVIATION AUTHORITY OF NEW ZEALAND
CIW,AFRIK AIRWAYS
CIX,CITY CONNEXION AIRLINES
CJC,"COLGAN AIR (MANASSAS, VA)"
CJE,"CUSTOM JET CHARTERS, LLC (WEST PALM BEACH, FL)"
CJI,"CORPORATE JETS, INC. (WEST MIFFLIN, PA)"
CJL,CANADA JETLINES OPERATIONS LTD.
CJM,CORPORATE JET MANAGEMENT LTD
CJR,CAVERTON HELICOPTERS LTD
CJS,"COMMONWEALTH JET SERVICE, INC. (SANDSTON, VA)"
CJT,CARGOJET AIRWAYS LTD
CJX,JIANGXI AIR COMPANY LIMITED
CJZ,"CALIBER JET CHARTER, LLC (WESTLAKE, OH)"
CKA,"COOK INLET AVIATION, INC. (HOMER, AK)"
CKC,"CKC SERVICES, INC. (NEWPORT BEACH, CA)"
CKE,"CORPORATE AVIATION SERVICES, INC. (TULSA, OK)"
CKJ,PEOPLE'S LIBERATION ARMY AIR FORCE
CKK,CHINA CARGO AIRLINES LTD
CKL,CRONOS AIRLINES BENIN
CKM,"RIVAFLECHA, S.L. (BKS AIR)"
CKR,CROWN AIR SYSTEMS
CKS,"KALITTA AIR, LLC (YPSILANTI, MI)"
CLA,LINEAS AEREAS CCS AIR
CLB,COBHAM FLIGHT INSPECTION LTD
CLC,SCAMBESCO CC TRADING AS CLOUD 9 AIR CHARTERS
CLD,CLOWES ESTATES LTD
CLE,"COLEMILL ENTERPRISES (NASHVILLE, TN)"
CLF,CENTRELINE AV
CLG,CHALAIR AVIATION
CLH,"LUFTHANSA CITYLINE GMBH, KOELN"
CLI,"CLICKAIR, S.A."
CLJ,CELLO AVIATION LTD
CLK,"CLARK AVIATION CORP. (NEW CUMBERLAND, PA)"
CLL,"AEROVIAS CASTILLO, S.A."
CLM,CARGO LINK (CARIBBEAN) INC.
CLN,CLEOPATRA AVIATION
CLP,AERO CLUB DE PORTUGAL
CLR,"TRANS AMERICA (ENGLEWOOD, CO)"
CLT,CLUB AEROCELTA DE VUELO CON MOTOR
CLU,CARGOLOGICAIR LTD
CLV,LOM PRAHA FLYING SCHOOL
CLW,NOWY PRZEWOZNIK SP. Z.O.O.
CLX,CARGOLUX AIRLINES INTERNATIONAL S.A.
CLY,"CLAY LACY AVIATION (SEATTLE, WA)"
CLZ,CLOUD 9 AIR CHARTERS
CMA,CMA CGM AIR CARGO
CMB,US TRANSPORTATION COMMAND
CMC,CMC ELECTRONICS INC.
CMD,CALSTAR
CME,COMMERCE BANK
CMF,"AIR CARE ALLIANCE (STORRS, CT)"
CMG,COMET AIRLINES LIMITED
CMH,COMMAIR AVIATION LIMITED
CMI,"CONTINENTAL MICRONESIA, INC. (TAMUNING, GUAM)"
CMM,CAMEX ADRIA AIRLINES
CMN,"ECKLES AIRCRAFT CO. (HOLDENVILLE, OK)"
CMO,KGFM TRANSPORT AND LOGISTICS (PTY) LTD
CMP,"COMPANIA PANAMENA DE AVIACION, S.A."
CMR,CAM AIR MANAGEMENT LTD
CMS,CAMEX AIRLINES LLC
CMT,"CASEMENT AVIATION (PLAINESVILLE, OH)"
CMV,CALIMA DE AVIACION S.L.
CMX,"EL CAMINANTE TAXI AEREO, S.A. DE C.V."
CMZ,"CM STAIR, COMPAGNIE MAURITANIENNE DES SERVICES ET TRANSPORT AERIEN"
CNA,CANAVIA LINEAS AEREAS S.L.
CNB,CITYLINE HUNGARY LTD
CNC,"CORPORACION AEREO CENCOR, S.A. DE C.V."
CND,CORENDON DUTCH AIRLINES B.V.
CNF,CANARY FLY S.L.
CNG,"COASTAL AIRWAYS (GULFPORT, MS)"
CNI,EMPRESA NACIONAL DE SERVICIOS AEREOS
CNK,SUNWEST AVIATION LTD
CNL,"CENTENNIAL AIRLINES, INC. (LARAMIE, WY)"
CNM,AIR CHINA INNER MONGOLIA
CNO,SAS SCANDINAVIAN AIRLINES NORGE AS
CNR,"CONDOR AERO SERVICES, INC. (CULLMAN, AL)"
CNS,"COBALT AIR, LLC (PORTSMOUTH NH)"
CNT,CONNECT LINHAS AEREAS S.A.
CNU,AIR CONSUL
CNV,"US NAVY AIR LOGISTICS OFFICE (NEW ORLEANS, LA)"
CNW,"NORTH-WESTERN CARGO INTERNATIONAL AIRLINES CO., LTD"
COB,COBRA JET AVIATION
COG,CONGO AIRWAYS. SA
COI,"COINSPECTRA AVIACION, C.A."
COJ,CORAL JET
COL,SC AVIATION INC.
COM,"COMAIR, INC. (CINCINNATI, OH)"
CON,CONOCOPHILLIPS CO.
COO,"COVE PARTNERS, LLC."
COP,"COPPER STATE AIR SERVICE, INC. (MESA, AZ)"
COS,"AIR 7, LLC"
COT,"COSTA AIRLINES, C.A."
COV,SIGNCHOOSE LTD T/A HELICENTRE COVENTRY
COW,COWI A/S
COX,"COX AVIACION, S.A. DE C.V."
COY,COYNE AVIATION LIMITED
COZ,COSMIC AIR PVT. LTD
CPA,CATHAY PACIFIC AIRWAYS LTD.
CPD,CAPITAL AIRLINES LIMITED
CPF,"U S AIR FORCE AUXILIARY, CIVIL AIR PATROL (MAXWELL AFB, AL)"
CPG,"CORPORACION AEROANGELES, S.A. DE C.V."
CPI,COMPAGNIA AERONAUTICA ITALIANA S.P.A.
CPJ,PHENIX JET CAYMAN SEZC
CPK,FEDERAL STATE BUDGETARY ORGANIZATION GAGARIN RESEARCH & TEST COSMONAUT TRAINING CENTER
CPL,"CHAPARRAL AIRLINES (ABILENE, TX)"
CPM,COMPAGNIE MAURITANIENNE DES TRANSPORTS
CPN,CASPIAN AIRLINES
CPO,"CORPORATE AIRCRAFT COMPANY (GARDNER, KS)"
CPP,COPTERPLUS FINLAND OY
CPR,AEROLINEA DEL CARIBE-PERU S.A.C.
CPT,"CORPORATE AIR (BILLINGS, MT)"
CPU,AIR SUPPORT A/S
